ion_Z,target_name,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year,ref_id,citation_reference,doi
1,Al,13,26.9815,s,70.603,19.876,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,74.235,18.947,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,76.138,20.846,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,78.179,21.274,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,78.415,20.161,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,79.793,22.123,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,81.626,23.07,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,82.56,21.77,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,84.222,21.078,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,86.544,19.227,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,87.182,20.646,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,91.15,17.771,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,91.654,17.729,10,1971,Jo1971,A.Johansen.S.Steenstrup and T.Wohlenberg.  Radiat.Eff. 8.31 (1971),10.1080/00337577108231005
1,Al,13,26.9815,s,50,18.904,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,75,19.666,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,100,18.635,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,150,16.396,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,200,14.94,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,250,14.089,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,300,13.305,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,350,12.677,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,400,12.14,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,450,11.647,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,500,11.199,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,550,10.796,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,600,10.438,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,650,10.012,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,700,9.7209,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,750,9.4073,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,800,9.0713,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,850,8.7801,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,900,8.489,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,950,8.1978,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1000,7.929,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1050,7.6602,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1100,7.4586,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1150,7.2571,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1200,7.0555,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1250,6.8987,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1300,6.7419,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,1350,6.5627,3,1953,Ka1953,D.Kahn Phys.Rev. 90.503,10.1103/physrev.90.503
1,Al,13,26.9815,s,632,11.45,2.6,1983,Ki1983,Y.Kido and T.Hioki Phys.Rev. B27.2667,10.1103/physrevb.27.2667
1,Al,13,26.9815,s,774,8.7,2.6,1983,Ki1983,Y.Kido and T.Hioki Phys.Rev. B27.2667,10.1103/physrevb.27.2667
1,Al,13,26.9815,s,936,8.75,2.6,1983,Ki1983,Y.Kido and T.Hioki Phys.Rev. B27.2667,10.1103/physrevb.27.2667
1,Al,13,26.9815,s,992,7.75,2.6,1983,Ki1983,Y.Kido and T.Hioki Phys.Rev. B27.2667,10.1103/physrevb.27.2667
1,Al,13,26.9815,s,26.493,23.327,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,53.628,24.362,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,61.481,25.178,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,72.549,25.24,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,82.111,24.67,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,91.993,24.321,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,101.88,23.825,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,112.08,23.736,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,122.08,23.168,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,141.18,22.54,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,162.36,22.071,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,182.33,21.523,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,202.35,20.092,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,222.78,19.178,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,242.09,18.809,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,262.86,17.713,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,282.95,16.907,5,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Al,13,26.9815,s,749.71,9.4136,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,750.51,9.1386,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1046.3,7.7252,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1046.8,7.5183,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1325.7,6.5754,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1349.3,6.3835,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1624,5.6583,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1643.9,5.566,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1908.2,5.0897,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,1923.6,5.0192,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,2212.4,4.597,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,2222.8,4.6592,223,1968,Le1968,E.Leminen.A.Fontell and M.Bister Ann.Acad.Sci.Fenn. AVI. Phys.,10.1007/bf01386894
1,Al,13,26.9815,s,300,13.995,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,400,12.445,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,500,11.172,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,600,10.142,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,700,9.3132,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,800,8.6323,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,900,8.0634,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1000,7.5706,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1100,7.163,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1200,6.8001,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1300,6.4821,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1400,6.1999,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,1500,5.94,2.5,1979,Lu1979,M.Luomajärvi. Radiat.Eff. 40.173 (1979),10.1007/bf01323118
1,Al,13,26.9815,s,368,11.289,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,387,11.199,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,681,8.153,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,695,8.2874,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1005,7.481,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1016,7.0331,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1020,6.7195,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1025,7.3466,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1270,6.0475,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1281,6.2267,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1986,4.4797,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1993,4.3901,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1993,4.4797,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,1994,4.7036,5,1953,Md1953,C.B.Madsen. Mat.-Fys.Medd.K.Dan.Vidensk.Selsk. 27.no.13 (1953),10.1017/s0009840x00089137
1,Al,13,26.9815,s,30.954,24.127,6,1980,Me1980,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 168.33 (1980).,10.1016/0029-554x(80)91228-8
1,Al,13,26.9815,s,44.207,25.251,6,1980,Me1980,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 168.33 (1980).,10.1016/0029-554x(80)91228-8
1,Al,13,26.9815,s,63.346,24.699,6,1980,Me1980,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 168.33 (1980).,10.1016/0029-554x(80)91228-8
1,Al,13,26.9815,s,84.521,25.32,6,1980,Me1980,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 168.33 (1980).,10.1016/0029-554x(80)91228-8
1,Al,13,26.9815,s,106.33,23.731,6,1980,Me1980,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 168.33 (1980).,10.1016/0029-554x(80)91228-8
1,Al,13,26.9815,s,29.436,23.456,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,40.142,24.26,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,50.26,24.815,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,60.016,25.106,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,70.35,24.952,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,78.924,24.763,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,89.662,24.373,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,99.4,23.992,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,108.43,23.754,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,119.38,23.386,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,130.04,22.897,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,139.13,22.488,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,149.04,22.268,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,158.42,21.953,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,178.39,21.05,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,198.87,20.241,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,218.42,19.266,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,238.31,18.247,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,258.83,17.328,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,278.03,16.363,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,297.41,15.195,5,1982,Me1982a,P.Mertens and Th.Krist.  Nucl.Instrum.Methods Phys.Res. 194.57 (1982).,10.1016/0029-554x(82)90489-x
1,Al,13,26.9815,s,1.74,5.95,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,2.82,7.16,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,4.08,8.225,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,4.12,8.37,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,5.32,9.5,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,6.32,10.18,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,6.64,10.15,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,7.35,10.7,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,8.3,12.21,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,9.34,12.59,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,10.1,12.01,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,10.38,12.81,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,11.33,14.25,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,13.45,14.17,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,13.52,14.39,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,16.5,15.9,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,18.56,16.66,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,18.59,16.21,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,18.81,17.64,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Al,13,26.9815,s,18.81,15.79,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
